male1 male2 female1 female2 asexual1 asexual2 scaffold chr male_avg female_avg asexual_avg auto gene bias
100166964 314.371869168414 337.213535674249 17.840868997319 47.6312021095025 44.193415499773 26.912160970013 NC_042494.1 chr1 325.792702421331 32.7360355534108 35.552788234893 autosomes 100166964 male-biased
100166965 44.3819109414232 42.5953939799052 62.4430414906165 93.2355445547708 25.1445295084915 40.3682414550194 NC_042494.1 chr1 43.4886524606642 77.8392930226937 32.7563854817555 autosomes 100166965 unbiased
100166966 969.929678699019 972.594829207835 718.09497714209 681.024847182673 864.057468564527 961.713987604875 NC_042495.1 chr2 971.262253953427 699.559912162382 912.885728084701 autosomes 100166966 unbiased
100166968 495.598005512559 493.396646933901 437.101290434316 393.210774861425 419.075491808192 360.939570656644 NC_042496.1 chr3 494.49732622323 415.156032647871 390.007531232418 autosomes 100166968 unbiased
100166969 71.1959821351997 84.0075825714796 127.859561147453 131.74587817522 87.6248755598947 130.603134119181 NC_042494.1 chr1 77.6017823533396 129.802719661337 109.114004839538 autosomes 100166969 unbiased
100166970 40.6834183629712 43.7785993682359 28.2480425790884 42.5640529489171 73.9096776461721 66.4888682788555 NC_042493.1 chrX 42.2310088656036 35.4060477640028 70.1992729625138 chrX 100166970 unbiased
100166971 4503.83933740984 4242.97452255389 1104.64713875067 1230.30381619013 1638.96615068986 1461.17203384247 NC_042494.1 chr1 4373.40692998186 1167.4754774704 1550.06909226616 autosomes 100166971 male-biased
100166972 314.371869168414 358.511232664202 324.109120117962 423.613669824937 313.163685696667 525.578673061429 NC_042494.1 chr1 336.441550916308 373.861394971449 419.371179379048 autosomes 100166972 unbiased
100166975 74.8944747136516 65.0762963581884 535.22606991957 392.197345029307 234.682275412588 256.4570633613 NC_042493.1 chrX 69.98538553592 463.711707474439 245.569669386944 chrX 100166975 unbiased
100166976 1187.21611768307 1140.60999435079 1176.01061473994 1080.3162010368 1576.48580463845 1241.1255412053 NC_042494.1 chr1 1163.91305601693 1128.16340788837 1408.80567292187 autosomes 100166976 unbiased
100166977 78.5929672921035 115.954128056409 0 0 1.52391087930252 3.16613658470741 NC_042493.1 chrX 97.2735476742562 0 2.34502373200496 chrX 100166977 male-biased
100166978 434.572877968102 479.198182273933 718.09497714209 651.635382051278 292.590888826083 353.815763341053 NC_042496.1 chr3 456.885530121017 684.865179596684 323.203326083568 autosomes 100166978 unbiased
100166979 1514.53271087607 1649.38831133299 895.01692803217 680.011417350556 1277.03731685551 836.651592508932 NC_042496.1 chr3 1581.96051110453 787.514172691363 1056.84445468222 autosomes 100166979 unbiased
100166981 671.276402989025 719.388876105065 1483.7656049437 1151.256289285 789.385835478704 795.491816907736 NC_042495.1 chr2 695.332639547045 1317.51094711435 792.43882619322 autosomes 100166981 unbiased
100166984 491.899512934107 481.564593050595 854.874972788202 1137.06827163536 473.174328023432 718.713004728581 NC_042495.1 chr2 486.732052992351 995.971622211781 595.943666376006 autosomes 100166984 unbiased
100166986 113.728646787397 87.5571987364717 4.46021724932975 6.08057899270244 99.0542071546636 104.482507295344 NC_042495.1 chr2 100.642922761934 5.2703981210161 101.768357225004 autosomes 100166986 unbiased
100166987 74.8944747136516 73.3587340765033 405.879769689007 309.096098795707 168.392152162928 157.515295089193 NC_042496.1 chr3 74.1266043950775 357.487934242357 162.95372362606 autosomes 100166987 female-biased
100166988 346.733679229869 353.778411110879 463.862593930294 302.002089970888 501.366679290528 363.314173095175 NC_042495.1 chr2 350.256045170374 382.932341950591 432.340426192852 autosomes 100166988 unbiased
100166991 293.105536842316 287.51890936436 141.240212895442 99.3161235474732 153.914998809554 119.521656072705 NC_042495.1 chr2 290.312223103338 120.278168221458 136.71832744113 autosomes 100166991 male-biased
100166992 843.25630788704 829.42697721982 645.244762069704 745.884356438166 580.610045014259 665.680216934732 NC_042494.1 chr1 836.34164255343 695.564559253935 623.145130974495 autosomes 100166992 unbiased
100166993 389.266343882066 344.312768004233 2832.23795332439 2187.99500754076 359.642967515394 473.337419413757 NC_042495.1 chr2 366.789555943149 2510.11648043258 416.490193464575 autosomes 100166993 female-biased
100166994 613.025144878408 712.289643775081 1119.51452958177 801.622997204605 1201.60372833003 1130.31076074054 NC_042494.1 chr1 662.657394326744 960.568763393188 1165.95724453529 autosomes 100166994 unbiased
100166997 311.597999734575 370.343286547509 889.06997169973 745.884356438166 342.879947843066 394.975538942249 NC_042496.1 chr3 340.970643141042 817.477164068948 368.927743392657 autosomes 100166997 female-biased
100166998 54.552765532166 48.5114209215587 7.43369541554958 5.06714916058537 34.2879947843066 18.2052853620676 NC_042495.1 chr2 51.5320932268624 6.25042228806747 26.2466400731871 autosomes 100166998 unbiased
100166999 0.924623144612983 0 0 1.01342983211707 0.761955439651259 0.791534146176851 NC_042493.1 chrX 0.462311572306492 0.506714916058535 0.776744792914055 chrX 100166999 unexpressed
100167001 104.482415341267 102.938868784771 355.33064086327 462.124003445386 148.581310731995 241.41791458394 NC_042495.1 chr2 103.710642063019 408.727322154328 194.999612657967 autosomes 100167001 female-biased
100167002 174.753774331854 188.129656744581 658.625413817693 858.375067803161 553.179649186814 780.452668130376 NC_042494.1 chr1 181.441715538218 758.500240810427 666.816158658595 autosomes 100167002 unbiased
100167003 125.748747667366 158.549522036314 612.536502241286 697.239724496547 128.770469301063 198.67507069039 NC_042494.1 chr1 142.14913485184 654.888113368916 163.722769995726 autosomes 100167003 female-biased
100167004 330.090462626835 324.198276402612 410.339986938337 366.861599226381 335.260393446554 402.890880404017 NC_042493.1 chrX 327.144369514724 388.600793082359 369.075636925285 chrX 100167004 unbiased
100167005 1329.60808195347 1425.76249293849 81.7706495710454 69.9266584160781 185.917127274907 208.965014590689 NC_042493.1 chrX 1377.68528744598 75.8486539935618 197.441070932798 chrX 100167005 male-biased
100167006 253.346741623957 263.854801597746 660.112152900803 580.695293803083 240.015963490146 285.743826769843 NC_042496.1 chr3 258.600771610851 620.403723351943 262.879895129995 autosomes 100167006 female-biased
100167007 1291.69853302434 1211.60231765064 1008.00909834852 689.13228583961 2357.49013028099 1773.82802158232 NC_042494.1 chr1 1251.65042533749 848.570692094065 2065.65907593166 autosomes 100167007 unbiased
100167008 7547.69872947578 7309.84288910706 2050.21319560858 1958.9598654823 1927.74726231768 1142.97530707937 NC_042493.1 chrX 7428.77080929142 2004.58653054544 1535.36128469852 chrX 100167008 male-biased
100167010 122.974878233527 105.305279561432 160.567820975871 119.584720189815 8.38150983616385 11.0814780464759 NC_042493.1 chrX 114.140078897479 140.076270582843 9.73149394131988 chrX 100167010 unbiased
100167012 299.577898854606 266.221212374407 309.241729286863 311.122958459942 180.583439197348 227.170299952756 NC_042495.1 chr2 282.899555614507 310.182343873402 203.876869575052 autosomes 100167012 unbiased
100167015 531.658308152465 552.556916350436 1033.28366276139 735.750058116995 670.520786893108 545.367026715851 NC_042494.1 chr1 542.107612251451 884.516860439192 607.94390680448 autosomes 100167015 unbiased
100167016 278.311566528508 312.366222519305 783.511496798926 622.245916919883 419.075491808192 401.307812111664 NC_042495.1 chr2 295.338894523907 702.878706859404 410.191651959928 autosomes 100167016 unbiased
100167017 258.894480491635 227.175434559494 391.012378857908 411.452511839532 684.23598480683 773.328860814784 NC_042493.1 chrX 243.034957525564 401.23244534872 728.782422810807 chrX 100167017 asexual-biased
100167018 0 3.5496161649921 0 0 0 0 NC_042493.1 chrX 1.77480808249605 0 0 chrX 100167018 unexpressed
100167019 1251.93973780598 1306.25874871709 2603.28013452546 3532.81639476012 4309.61996666752 5122.01745991041 NC_042496.1 chr3 1279.09924326153 3068.04826464279 4715.81871328897 autosomes 100167019 unbiased
100167020 608.402029155343 673.243865960168 6379.59740562465 6178.8816864178 2118.2361222305 1680.42699233346 NC_042496.1 chr3 640.822947557755 6279.23954602122 1899.33155728198 autosomes 100167020 female-biased
100167021 263.5175962147 315.915838684297 0 1.01342983211707 0 0 NC_042493.1 chrX 289.716717449499 0.506714916058535 0 chrX 100167021 male-biased
100167022 13.8693471691947 8.28243771831489 0 0 0 0 NC_042493.1 chrX 11.0758924437548 0 0 chrX 100167022 male-biased
100167023 1422.07039641477 1340.57170497868 970.840621270776 757.032084591454 1374.56761313087 1013.16370710637 NC_042494.1 chr1 1381.32105069672 863.936352931115 1193.86566011862 autosomes 100167023 unbiased
100167026 1.84924628922597 1.1832053883307 0 0 3.80977719825629 6.33227316941481 NC_042495.1 chr2 1.51622583877834 0 5.07102518383555 autosomes 100167026 unexpressed
100167027 7.39698515690386 16.5648754366298 150.160647394102 126.678729014634 16.7630196723277 10.2899439002991 NC_042493.1 chrX 11.9809302967668 138.419688204368 13.5264817863134 chrX 100167027 female-biased
100167028 1834.45231891216 1762.97602861274 324.109120117962 307.069239131473 1555.15105232822 1535.57624358309 NC_042495.1 chr2 1798.71417376245 315.589179624718 1545.36364795565 autosomes 100167028 unbiased
100167029 170.130658608789 166.831959754629 328.569337367292 601.977320277542 208.013835024794 303.157577985734 NC_042495.1 chr2 168.481309181709 465.273328822417 255.585706505264 autosomes 100167029 female-biased
100167030 9.24623144612983 13.0152592716377 899.4771452815 623.259346752 459.459130109709 348.275024317815 NC_042494.1 chr1 11.1307453588838 761.36824601675 403.867077213762 autosomes 100167030 unbiased
100167031 3.69849257845193 7.09923232998419 0 1.01342983211707 0 0 NC_042493.1 chrX 5.39886245421806 0.506714916058535 0 chrX 100167031 unexpressed
100167032 5.5477388676779 2.3664107766614 2.97347816621983 1.01342983211707 328.402794489692 230.336436537464 NC_042495.1 chr2 3.95707482216965 1.99345399916845 279.369615513578 autosomes 100167032 asexual-biased
100167033 117.427139365849 137.251825046361 446.021724932975 218.900843737288 145.53348897339 128.22853168065 NC_042495.1 chr2 127.339482206105 332.461284335131 136.88101032702 autosomes 100167033 female-biased
100167034 1479.39703138077 1135.87717279747 168.001516391421 153.027904649678 1577.24776007811 1134.26843147143 NC_042495.1 chr2 1307.63710208912 160.514710520549 1355.75809577477 autosomes 100167034 unbiased
100167036 4150.63329616768 8413.7735164196 490.623897426272 462.124003445386 5122.62642077541 3369.56086027486 NC_042495.1 chr2 6282.20340629364 476.373950435829 4246.09364052514 autosomes 100167036 unbiased
100167037 12.9447240245818 7.09923232998419 0 0 5.33368807755881 6.33227316941481 NC_042494.1 chr1 10.021978177283 0 5.83298062348681 autosomes 100167037 unbiased
100167039 15.7185934584207 14.1984646599684 52.0358679088471 83.1012462336 32.0021284653529 45.9089804782574 NC_042493.1 chrX 14.9585290591946 67.5685570712236 38.9555544718051 chrX 100167039 unbiased
100167040 15.7185934584207 14.1984646599684 7.43369541554958 6.08057899270244 104.387895232222 66.4888682788555 NC_042493.1 chrX 14.9585290591946 6.75713720412601 85.4383817555388 chrX 100167040 asexual-biased
100167046 6537.08563241379 7056.63693600429 8535.36907613403 6867.00054242529 10019.7140314141 6902.96928880832 NC_042495.1 chr2 6796.86128420904 7701.18480927966 8461.34166011121 autosomes 100167046 unbiased
100167047 247.799002756279 225.992229171164 807.299322128685 721.562040467356 393.169006860049 550.907765739089 NC_042495.1 chr2 236.895615963722 764.430681298021 472.038386299569 autosomes 100167047 unbiased
100167049 876.542741093108 963.129186101189 887.58323261662 639.474224065873 1046.92677408083 586.526802317047 NC_042494.1 chr1 919.835963597149 763.528728341247 816.726788198938 autosomes 100167049 unbiased
100167050 1.84924628922597 3.5496161649921 20.8143471635388 15.2014474817561 12.9532424740714 7.91534146176851 NC_042495.1 chr2 2.69943122710903 18.0078973226475 10.43429196792 autosomes 100167050 unbiased
100167052 87.8391987382334 70.9923232998419 101.098257651474 56.7520705985561 373.358165429117 313.447521886033 NC_042493.1 chrX 79.4157610190377 78.925164125015 343.402843657575 chrX 100167052 asexual-biased
100167053 287.557797974638 273.320444704391 181.38216813941 185.457659277424 325.354972731087 219.254958490988 NC_042495.1 chr2 280.439121339514 183.419913708417 272.304965611038 autosomes 100167053 unbiased
100167055 7689.16607060156 7128.81246469246 499.544331924932 477.325450927142 671.282742332759 466.213612098166 NC_042495.1 chr2 7408.98926764701 488.434891426037 568.748177215462 autosomes 100167055 male-biased
100167056 145.165833704238 173.931192084613 625.917153989275 1157.3368682777 305.544131300155 567.529982808803 NC_042495.1 chr2 159.548512894425 891.627011133487 436.537057054479 autosomes 100167056 unbiased
100167060 0 0 65.4165196568363 70.9400882481952 6.09564351721007 13.4560804850065 NC_042493.1 chrX 0 68.1783039525157 9.77586200110829 chrX 100167060 unbiased
100167061 2.77386943383895 0 0 0 0 0 NC_042493.1 chrX 1.38693471691948 0 0 chrX 100167061 unexpressed
100167062 111.879400498171 105.305279561432 105.558474900804 88.1683953941854 86.1009646805922 86.2772219332768 NC_042494.1 chr1 108.592340029802 96.8634351474947 86.1890933069345 autosomes 100167062 unbiased
100167063 5850.09063596634 5505.45467190274 3890.79618049865 4112.49825873108 2290.43805159168 2204.42259710253 NC_042494.1 chr1 5677.77265393454 4001.64721961486 2247.4303243471 autosomes 100167063 unbiased
100167065 2.77386943383895 2.3664107766614 0 3.04028949635122 809.958632349288 471.754351121403 NC_042494.1 chr1 2.57014010525018 1.52014474817561 640.856491735345 autosomes 100167065 asexual-biased
100167066 152.562818861142 169.19837053129 17.840868997319 35.4700441240976 91.434652758151 158.30682923537 NC_042494.1 chr1 160.880594696216 26.6554565607083 124.870740996761 autosomes 100167066 unbiased
100167067 36.9849257845193 18.9312862132912 20.8143471635388 21.2820264744585 43.4314600601217 35.6190365779583 NC_042494.1 chr1 27.9581059989052 21.0481868189987 39.52524831904 autosomes 100167067 unbiased
100167069 722.130675942739 730.037724600041 2029.39884844504 1928.55697051879 1667.92045739661 1567.23760943017 NC_042495.1 chr2 726.08420027139 1978.97790948192 1617.57903341339 autosomes 100167069 unbiased
100167070 243.175887033214 239.007488442801 99.6115185683644 96.275834051122 259.064849481428 144.850748750364 NC_042494.1 chr1 241.091687738007 97.9436763097432 201.957799115896 autosomes 100167070 unbiased
100167071 44.3819109414232 49.6946263098894 71.363475989276 65.8729390876098 44.9553709394243 31.6613658470741 NC_042494.1 chr1 47.0382686256563 68.6182075384429 38.3083683932492 autosomes 100167071 unbiased
100167072 12.0201008799688 10.6488484949763 1.48673908310992 3.04028949635122 25.1445295084915 22.1629560929518 NC_042495.1 chr2 11.3344746874726 2.26351428973057 23.6537428007217 autosomes 100167072 unbiased
100167073 2.77386943383895 8.28243771831489 5.94695633243967 4.05371932846829 9.90542071546636 7.91534146176851 NC_042493.1 chrX 5.52815357607692 5.00033783045398 8.91038108861743 chrX 100167073 unbiased
100167074 1080.88445605258 996.258936974449 1663.661034 2099.82661214658 3072.20433267387 4151.59659669759 NC_042494.1 chr1 1038.57169651351 1881.74382307329 3611.90046468573 autosomes 100167074 asexual-biased
100167075 890.412088262302 1186.75500449569 416.286943270777 333.418414766517 391.645095980747 257.248597507477 NC_042494.1 chr1 1038.583546379 374.852679018647 324.446846744112 autosomes 100167075 male-biased
100167076 181.226136344145 182.213629802928 168.001516391421 153.027904649678 364.976655592953 289.701497500728 NC_042495.1 chr2 181.719883073536 160.514710520549 327.33907654684 autosomes 100167076 unbiased
100167077 753.567862859581 811.67889639486 996.115185683644 716.494891306771 380.977719825629 390.226334065188 NC_042495.1 chr2 782.623379627221 856.305038495208 385.602026945409 autosomes 100167077 unbiased
100167078 538.130670164756 474.46536072061 84.7441277372652 69.9266584160781 403.074427575516 261.997802384538 NC_042496.1 chr3 506.298015442683 77.3353930766717 332.536114980027 autosomes 100167078 unbiased
100167079 0 1.1832053883307 0 0 0 0 NC_042493.1 chrX 0.59160269416535 0 0 chrX 100167079 unexpressed
100167081 306.050260866897 327.747892567604 673.492804648792 591.843021956371 370.310343670512 413.972358450493 NC_042494.1 chr1 316.899076717251 632.667913302581 392.141351060503 autosomes 100167081 unbiased
100167082 306.97488401151 307.633400965982 178.40868997319 117.557860525581 370.310343670512 264.372404823068 NC_042495.1 chr2 307.304142488746 147.983275249386 317.34137424679 autosomes 100167082 unbiased
100167084 15708.42260383 15244.4182232527 5877.0795955335 4958.71216854884 1704.49431849987 1561.69687040693 NC_042495.1 chr2 15476.4204135413 5417.89588204117 1633.0955944534 autosomes 100167084 male-biased
100167085 310.673376589962 315.915838684297 132.319778396783 108.436992036527 224.776854697121 129.811599973004 NC_042494.1 chr1 313.29460763713 120.378385216655 177.294227335062 autosomes 100167085 male-biased
100167086 4.62311572306491 4.7328215533228 0 0 0 0 NC_042494.1 chr1 4.67796863819385 0 0 autosomes 100167086 unexpressed
100167087 236.703525020924 221.259407617841 674.979543731902 536.104381189932 508.224278247389 561.989243785565 NC_042493.1 chrX 228.981466319382 605.541962460917 535.106761016477 chrX 100167087 unbiased
100167088 26.8140711937765 33.1297508732596 1.48673908310992 7.09400882481951 19.0488859912815 22.9544902391287 NC_042495.1 chr2 29.9719110335181 4.29037395396471 21.0016881152051 autosomes 100167088 unbiased
100167089 518.713584127883 573.854613340389 303.294772954423 437.801687474576 160.010642326764 203.424275567451 NC_042494.1 chr1 546.284098734136 370.5482302145 181.717458947108 autosomes 100167089 unbiased
100167090 760.040224871872 1184.38859371903 75.8236932386058 63.8460794233756 2610.45933624521 1698.63227769552 NC_042494.1 chr1 972.214409295451 69.8348863309907 2154.54580697036 autosomes 100167090 unbiased
100167091 2.77386943383895 2.3664107766614 0 0 2.28586631895378 6.33227316941481 NC_042494.1 chr1 2.57014010525018 0 4.30906974418429 autosomes 100167091 unexpressed
100167093 14.7939703138077 17.7480808249605 160.567820975871 189.511378605893 109.721583309781 168.596773135669 NC_042494.1 chr1 16.2710255693841 175.039599790882 139.159178222725 autosomes 100167093 unbiased
100167094 61.0251275444569 67.4427071348498 7.43369541554958 19.2551668102244 14.4771533533739 18.2052853620676 NC_042494.1 chr1 64.2339173396533 13.344431112887 16.3412193577207 autosomes 100167094 male-biased
100167095 1524.70356546681 1365.41901813363 1577.43016717962 1513.05073935079 1430.95231566506 1062.23882416933 NC_042495.1 chr2 1445.06129180022 1545.2404532652 1246.5955699172 autosomes 100167095 unbiased
100167096 269.989958226991 286.335703976029 718.09497714209 508.741775722771 289.543067067478 229.544902391287 NC_042494.1 chr1 278.16283110151 613.41837643243 259.543984729382 autosomes 100167096 female-biased
100167097 0.924623144612983 1.1832053883307 1.48673908310992 2.02685966423415 12.1912870344201 11.0814780464759 NC_042493.1 chrX 1.05391426647184 1.75679937367204 11.636382540448 chrX 100167097 unexpressed
100167098 441.045239980393 397.557010479115 559.013895249329 436.788257642459 568.418757979839 377.561787726358 NC_042494.1 chr1 419.301125229754 497.901076445894 472.990272853099 autosomes 100167098 unbiased
100167099 136.844225402721 139.618235823023 1694.88255474531 991.134375810498 796.243434435565 561.989243785565 NC_042494.1 chr1 138.231230612872 1343.0084652779 679.116339110565 autosomes 100167099 unbiased
100167100 170.130658608789 199.961710627888 740.396063388739 566.507276153444 396.216828618654 407.640085281079 NC_042494.1 chr1 185.046184618338 653.451669771091 401.928456949866 autosomes 100167100 unbiased
100167101 997.668373037408 1045.95356328434 1318.7375667185 1744.11274107348 980.63665083117 1318.69588753063 NC_042495.1 chr2 1021.81096816087 1531.42515389599 1149.6662691809 autosomes 100167101 unbiased
100167102 542.753785887821 560.839354068751 471.296289345844 309.096098795707 675.854474970666 453.549065759336 NC_042495.1 chr2 551.796569978286 390.196194070776 564.701770365001 autosomes 100167102 unbiased
100167103 30.5125637722284 49.6946263098894 136.779995646112 98.3026937153561 114.293315947689 71.2380731559166 NC_042494.1 chr1 40.1035950410589 117.541344680734 92.7656945518028 autosomes 100167103 unbiased
100167104 470.633180608008 500.495879263886 1430.24299795174 1339.75423805877 829.007518340569 1066.19649490022 NC_042494.1 chr1 485.564529935947 1384.99861800526 947.602006620394 autosomes 100167104 unbiased
100167105 405.909560485099 401.106626644107 932.185405109918 1399.54659815368 472.41237258378 856.439946163353 NC_042494.1 chr1 403.508093564603 1165.8660016318 664.426159373567 autosomes 100167105 female-biased
100167107 2083.17594481305 1729.84627773948 1571.48321084718 1512.03730951867 2192.14579987667 1746.12432646613 NC_042495.1 chr2 1906.51111127627 1541.76026018293 1969.1350631714 autosomes 100167107 unbiased
100167109 0.924623144612983 0 1.48673908310992 0 205.72796870584 140.101543873303 NC_042494.1 chr1 0.462311572306492 0.74336954155496 172.914756289571 autosomes 100167109 asexual-biased
100167110 20.3417091814856 47.328215533228 1.48673908310992 0 1609.24988854346 695.758514489453 NC_042494.1 chr1 33.8349623573568 0.74336954155496 1152.50420151646 autosomes 100167110 asexual-biased
100167113 2752.60310151285 3116.56299286306 22.3010862466488 25.3357458029268 155.438909688857 172.554443866554 NC_042494.1 chr1 2934.58304718796 23.8184160247878 163.996676777705 autosomes 100167113 male-biased
100167114 279.236189673121 256.755569267762 603.616067742626 359.767590401561 841.198805374989 427.4284389355 NC_042494.1 chr1 267.995879470441 481.691829072093 634.313622155245 autosomes 100167114 unbiased
100167115 1209.40707315378 1197.40385299067 756.750193302948 1593.11169608804 955.492121322678 1663.01324111757 NC_042494.1 chr1 1203.40546307222 1174.93094469549 1309.25268122012 autosomes 100167115 unbiased
100167116 516.864337838657 501.679084652216 209.630210718498 161.135343306615 239.254008050495 159.889897527724 NC_042494.1 chr1 509.271711245436 185.382777012557 199.57195278911 autosomes 100167116 male-biased
100167117 467.859311174169 463.816512225634 874.202580868631 765.139523248391 531.844896876578 629.269646210597 NC_042495.1 chr2 465.837911699901 819.671052058511 580.557271543587 autosomes 100167117 unbiased
100167119 4.62311572306491 3.5496161649921 1.48673908310992 0 10.6673761551176 7.91534146176851 NC_042494.1 chr1 4.0863659440285 0.74336954155496 9.29135880844306 autosomes 100167119 unexpressed
100167120 156.261311439594 150.267084317999 844.467799206433 701.293443825015 286.495245308873 353.815763341053 NC_042494.1 chr1 153.264197878796 772.880621515724 320.155504324963 autosomes 100167120 female-biased
100167121 55.477388676779 81.6411717948182 930.698666026808 1899.1675053874 96.0063853960586 152.766090212132 NC_042495.1 chr2 68.5592802357986 1414.9330857071 124.386237804095 autosomes 100167121 female-biased
100167122 1238.9950137814 1254.19771163054 787.971714048256 1299.21704477409 625.565415953683 894.433585179842 NC_042493.1 chrX 1246.59636270597 1043.59437941117 759.999500566762 chrX 100167122 unbiased
100167123 3356.38201494513 3496.37192251722 3125.12555269704 2810.24092446065 3925.59442508328 3204.1302237239 NC_042495.1 chr2 3426.37696873118 2967.68323857884 3564.86232440359 autosomes 100167123 unbiased
100167124 25.8894480491635 27.2137239316061 969.353882187666 794.528988379786 194.298637111071 227.170299952756 NC_042495.1 chr2 26.5515859903848 881.941435283726 210.734468531914 autosomes 100167124 female-biased
100167126 118.351762510462 131.335798104708 489.137158343163 482.392600087727 126.484602982109 171.762909720377 NC_042494.1 chr1 124.843780307585 485.764879215445 149.123756351243 autosomes 100167126 female-biased
100167127 52.70351924294 76.9083502414954 209.630210718498 123.638439518283 163.820419525021 94.9840975412222 NC_042494.1 chr1 64.8059347422177 166.634325118391 129.402258533122 autosomes 100167127 unbiased
100167128 114.65326993201 131.335798104708 197.736298053619 209.779975248234 161.534553206067 235.085641414525 NC_042494.1 chr1 122.994534018359 203.758136650927 198.310097310296 autosomes 100167128 unbiased
100167130 252.422118479344 268.587623151069 282.480425790884 300.988660138771 223.252943817819 257.248597507477 NC_042496.1 chr3 260.504870815207 291.734542964827 240.250770662648 autosomes 100167130 unbiased
100167131 295.879406276154 307.633400965982 930.698666026808 877.630234613386 743.668509099628 744.833631552417 NC_042494.1 chr1 301.756403621068 904.164450320097 744.251070326023 autosomes 100167131 unbiased
100167132 4775.67854192606 5086.59996443368 5127.7630976461 5269.83512700878 7826.80627609773 7233.03902776407 NC_042494.1 chr1 4931.13925317987 5198.79911232744 7529.9226519309 autosomes 100167132 unbiased
100167133 267.216088793152 314.732633295966 40.1419552439678 36.4834739562146 249.159428765962 188.385126790091 NC_042494.1 chr1 290.974361044559 38.3127146000912 218.772277778026 autosomes 100167133 unbiased
100167134 48.0804035198751 37.8625724265824 428.180855935656 262.478326518322 323.069106412134 227.961834098933 NC_042496.1 chr3 42.9714879732287 345.329591226989 275.515470255534 autosomes 100167134 unbiased
100167135 3713.28654876574 3473.89102013893 1531.34125560321 1325.56622040913 2567.78983162474 2095.19088493013 NC_042494.1 chr1 3593.58878445233 1428.45373800617 2331.49035827744 autosomes 100167135 unbiased
100167137 1448.88446760854 1658.85395443964 1323.19778396783 1733.97844275231 794.719523556263 1230.835597305 NC_042494.1 chr1 1553.86921102409 1528.58811336007 1012.77756043063 autosomes 100167137 unbiased
100167141 3.69849257845193 11.832053883307 104.071735817694 141.88017649639 38.0977719825629 32.4528999932509 NC_042493.1 chrX 7.76527323087946 122.975956157042 35.2753359879069 chrX 100167141 female-biased
100167142 71.1959821351997 76.9083502414954 446.021724932975 344.566142919805 248.39747332631 305.532180424265 NC_042495.1 chr2 74.0521661883475 395.29393392639 276.964826875287 autosomes 100167142 unbiased
100167145 207.115584393308 163.282343589636 432.641073184986 225.994852562107 63.2423014910545 41.1597756011963 NC_042494.1 chr1 185.198963991472 329.317962873546 52.2010385461254 autosomes 100167145 unbiased
100167146 13.8693471691947 15.3816700482991 5.94695633243967 11.1477281532878 58.6705688531469 50.6581853553185 NC_042494.1 chr1 14.6255086087469 8.54734224286373 54.6643771042327 autosomes 100167146 asexual-biased
100167148 200.643222381017 222.442613006171 34.1949989115281 78.0340970730147 40.3836383015167 84.6941536409231 NC_042495.1 chr2 211.542917693594 56.1145479922714 62.5388959712199 autosomes 100167148 male-biased
100167149 166.432166030337 152.63349509466 225.984340632707 184.444229445307 154.676954249205 121.104724365058 NC_042493.1 chrX 159.532830562498 205.214285039007 137.890839307132 chrX 100167149 unbiased
100167150 59.1758812552309 60.3434748048657 173.94847272386 91.2086848905366 99.0542071546636 60.9481292556176 NC_042496.1 chr3 59.7596780300483 132.578578807198 80.0011682051406 autosomes 100167150 unbiased
100167151 1295.39702560279 1245.91527391223 2598.81991727613 2143.40409492761 3124.01730257016 2570.11137263624 NC_042496.1 chr3 1270.65614975751 2371.11200610187 2847.0643376032 autosomes 100167151 unbiased
100167153 184.000005777984 194.045683686235 1397.53473812332 1915.38238270127 201.918191507584 334.027409686631 NC_042493.1 chrX 189.022844732109 1656.45856041229 267.972800597107 chrX 100167153 female-biased
100167154 63.7989969782958 66.2595017465191 382.091944359249 481.37917025561 451.077620273545 640.351124257073 NC_042493.1 chrX 65.0292493624075 431.73555730743 545.714372265309 chrX 100167154 unbiased
100167155 248.723625900892 283.969293199368 172.46173364075 125.665299182517 165.344330404323 123.479326803589 NC_042494.1 chr1 266.34645955013 149.063516411633 144.411828603956 autosomes 100167155 unbiased
100167156 3055.87949294591 3787.44044804657 7481.2710662091 4987.08820384812 14099.9854107465 8821.64805914101 NC_042495.1 chr2 3421.65997049624 6234.17963502861 11460.8167349438 autosomes 100167156 unbiased
100167157 1885.30659186587 1878.93015666915 2259.84340632707 2587.28636139489 2199.00339883353 2892.26577013022 NC_042494.1 chr1 1882.11837426751 2423.56488386098 2545.63458448188 autosomes 100167157 unbiased
100167158 209.889453827147 210.610559122864 792.431931297586 537.117811022049 247.635517886659 242.209448730117 NC_042495.1 chr2 210.250006475006 664.774871159817 244.922483308388 autosomes 100167158 female-biased
100167159 308.824130300736 362.060848829194 283.967164873994 438.815117306693 281.923512670966 404.473948696371 NC_042493.1 chrX 335.442489564965 361.391141090344 343.198730683668 chrX 100167159 unbiased
100167160 2.77386943383895 5.9160269416535 1174.52387565683 1221.18294770107 155.438909688857 128.22853168065 NC_042493.1 chrX 4.34494818774622 1197.85341167895 141.833720684754 chrX 100167160 female-biased
100167162 1.84924628922597 4.7328215533228 0 1.01342983211707 29.7162621463991 18.9968195082444 NC_042496.1 chr3 3.29103392127439 0.506714916058535 24.3565408273218 autosomes 100167162 asexual-biased
